Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Exploring variables associated with rehabilitation length of stay in brain injuries patients.,"Avesani, R; Carraro, E; Armani, G; Masiero, S","BACKGROUND: The impact of outcome measure as early variables on rehabilitation length of stay (LOS) in traumatic brain injury (TBI) patients remains poorly investigated., AIM: To investigate: 1) the association between LOS and motor and functional outcomes; 2) the predictive factors of LOS in TBI patients admitted to a rehabilitation center., DESIGN: Retrospective study., SETTING: Inpatient TBI Rehabilitation Centre., POPULATIONS: 241 TBI patients (190 males and 51 females, mean age 43.61+/-19.4 years, initial Glasgow Coma Scale of 6.96+/-3.39)., METHODS: We recorded demographic characteristics (age, sex, setting and LOS in the acute phase, rehabilitation LOS) and outcome measures (Glasgow Outcome Scale, Disability Rating Scale, Levels of Cognitive Functioning, Functional Independence Measure)., RESULTS: Average rehabilitation LOS was 58.82+/-58 days; 191 (79%) subjects were discharged from the rehabilitation center within 90 days. Rehabilitation LOS was significantly correlated with acute-care LOS (P=0.001) and Glasgow Coma Scale, but not with patients' age (P=0.250) or sex (P= 0.348). Rehabilitation LOS was significantly correlated with functional and cognitive admission outcome scores but not with gains during rehabilitation. Rehabilitation LOS was significantly less in the group of patients that returned back home respect to others. Regression analysis also illustrated that longer acute-care LOS was independently associated with significantly increased rehabilitation LOS (P<0.001)., CONCLUSION: Our retrospective study suggests that rehabilitation LOS in TBI patients is correlated with timing of and score at admission to the rehabilitation setting rather than with gains in functional outcome., CLINICAL REHABILITATION IMPACT: This result may help to optimize inpatient service utilization, especially in term of LOS.",2012,/,European journal of physical and rehabilitation medicine,48,3,433-41,,,22820827,#8694,Avesani 2012,,maybe
Hyperoxemia and long-term outcome after traumatic brain injury.,"Raj, Rahul; Bendel, Stepani; Reinikainen, Matti; Kivisaari, Riku; Siironen, Jari; Lang, Maarit; Skrifvars, Markus","INTRODUCTION: The relationship between hyperoxemia and outcome in patients with traumatic brain injury (TBI) is controversial. We sought to investigate the independent relationship between hyperoxemia and long-term mortality in patients with moderate-to-severe traumatic brain injury., METHODS: The Finnish Intensive Care Consortium database was screened for mechanically ventilated patients with a moderate-to-severe TBI. Patients were categorized, according to the highest measured alveolar-arterial O2 gradient or the lowest measured PaO2 value during the first 24 hours of ICU admission, to hypoxemia (<10.0 kPa), normoxemia (10.0 to 13.3 kPa) and hyperoxemia (>13.3 kPa). We adjusted for markers of illness severity to evaluate the independent relationship between hyperoxemia and 6-month mortality., RESULTS: A total of 1,116 patients were included in the study, of which 16% (n = 174) were hypoxemic, 51% (n = 567) normoxemic and 33% (n = 375) hyperoxemic. The total 6-month mortality was 39% (n = 435). A significant association between hyperoxemia and a decreased risk of mortality was found in univariate analysis (P = 0.012). However, after adjusting for markers of illness severity in a multivariate logistic regression model hyperoxemia showed no independent relationship with 6-month mortality (hyperoxemia vs. normoxemia OR 0.88, 95% CI 0. 63 to 1.22, P = 0.43; hyperoxemia vs. hypoxemia OR 0.97, 95% CI 0.63 to 1.50, P = 0.90)., CONCLUSION: Hyperoxemia in the first 24 hours of ICU admission after a moderate-to-severe TBI is not predictive of 6-month mortality.",2013,/,"Critical care (London, England)",17,4,R177,,https://dx.doi.org/10.1186/cc12856,23958227,#8122,Raj 2013,,maybe
Predictors of outcome after treatment of mild traumatic brain injury: a pilot study.,"Leininger, Shelley; Strong, Carrie-Ann H; Donders, Jacobus","OBJECTIVE: To determine factors affecting outcome of comprehensive outpatient rehabilitation of individuals who sustained a mild traumatic brain injury., PARTICIPANTS: From a 4-year series of referrals, 49 nonconsecutive participants met criteria for mild traumatic brain injury (ie, loss of consciousness <30 minutes, Glasgow Coma Scale score >12)., SETTING: Outpatient, community-based postconcussion clinic at a rehabilitation hospital., MAIN MEASURES: Participants and therapy staff completed the Mayo-Portland Adaptability Inventory-Fourth Edition (MPAI-4) at the initiation and conclusion of treatment. Participants were also administered the Trail Making Test at the start of treatment., RESULTS: Participants generally gave poorer adaptability ratings than staff at the beginning and discharge of treatment. Regression analyses revealed that after controlling for baseline ratings, psychiatric history was associated with worse participant-rated MPAI-4 Adjustment scores at treatment discharge, whereas better Trail Making Test Part B performance at initiation of treatment predicted better participant-rated MPAI-4 Ability at treatment discharge., CONCLUSIONS: Premorbid demographic and baseline neurocognitive factors should be taken into account prior to comprehensive treatment of mild traumatic brain injury, as they can influence long-term outcomes. Adaptability ratings from both staff and participants can be useful in gaining different perspectives and assessing factors affecting recovery.",2014,/,The Journal of head trauma rehabilitation,29,2,109-16,,https://dx.doi.org/10.1097/HTR.0b013e3182860506,23474883,#8009,Leininger 2014,,maybe
"Psychotic symptoms as manifestations of the posttraumatic confusional state: prevalence, risk factors, and association with outcome.","Sherer, Mark; Yablon, Stuart A; Nick, Todd G","OBJECTIVES: To (1) determine factors associated with psychotic-type symptoms in persons with moderate or severe traumatic brain injury (TBI) during early recovery and (2) investigate the prognostic significance of early psychotic-type symptoms for patient outcome., SETTING: Acute neurorehabilitation inpatient unit., PARTICIPANTS: A total of 168 persons with moderate or severe TBI were admitted for inpatient rehabilitation. Of these, 107 had psychotic-type symptoms on at least 1 examination. One-year productivity outcome was available for 87 of the 107 participants., DESIGN: Prospective, inception cohort, observational study., MAIN MEASURES: Confusion Assessment Protocol, productivity outcome at 1 year postinjury., RESULTS: Presence of sleep disturbance, a shorter interval from admission to assessment, and greater cognitive impairment were associated with a greater incidence of psychotic-type symptoms. Younger age, more years of education, and lower frequency and severity of psychotic-type symptoms were associated with a greater likelihood of favorable productivity outcome., CONCLUSIONS: We identified risk factors for the occurrence of psychotic-type symptoms and extended previous findings regarding the significance of these symptoms for outcome after TBI. These findings suggest that improved sleep in early TBI recovery may decrease the occurrence of psychotic-type symptoms.",2014,/,The Journal of head trauma rehabilitation,29,2,E11-8,,https://dx.doi.org/10.1097/HTR.0b013e318287f894,23535390,#8005,Sherer 2014,,maybe
A retrospective review of swallow dysfunction in patients with severe traumatic brain injury.,"Mandaville, Amy; Ray, Anjea; Robertson, Henry; Foster, Careen; Jesser, Christine","In the acute-care setting, it is difficult for clinicians to determine which patients with severe traumatic brain injury will have long-term oropharyngeal dysphagia (>6 weeks) and which patients will begin oral nutrition quickly. Patients frequently remain in the acute-care setting while physicians determine whether to place a percutaneous endoscopic gastrostomy (PEG) tube. To improve the acute-care clinician's ability to predict long-term oropharyngeal dysphagia and subsequent need for PEG tube placement in patients with severe traumatic brain injury [Glascow Coma Scale (GCS) <= 8), a novel prediction model was created utilizing clinical information and acute-care swallowing evaluation findings. Five years of retrospective data were obtained from trauma patients at a Level 1 trauma hospital. Of the 375 patients who survived their hospitalization with a GCS <= 8, a total of 269 patients received Ranchos Los Amigos (RLA) scores. Of those patients who were scored for RLA, 219 patients underwent swallowing evaluation. Ninety-six of the 219 patients were discharged from the hospital with a feeding tube, and 123 patients were discharged without one. Logistic regression models examined the association between clinical and patient characteristics and whether a patient with severe traumatic brain injury exhibited long-term oropharyngeal dysphagia. Multivariable logistic regression analysis revealed that increased age, low RLA score, tracheostomy tube placement, and aphonia observed on the initial swallowing evaluation significantly increased the odds of being discharged from the acute-care hospital with a feeding tube. The resultant model could be used clinically to guide decision making and to counsel patients and families.",2014,/,Dysphagia,29,3,310-8,,https://dx.doi.org/10.1007/s00455-013-9509-2,24414375,#7883,Mandaville 2014,,maybe
The effect of age on rehabilitation outcome after traumatic brain injury assessed by the Functional Independence Measure (FIM).,"Pedersen, Asger R; Severinsen, Kaare; Nielsen, Jorgen F","BACKGROUND: The impact of age on rehabilitation outcome after traumatic brain injury (TBI) as measured by changes in the Functional Independence Measure (FIM) has been addressed in several seemingly conflicting reports. Differences may be explained by different study populations and different ways of analyzing data., OBJECTIVE: To investigate the role of data analysis in the interpretation of the age effect on rehabilitation outcome after TBI by comparing classical analyses of the total FIM score with a new item-wise analysis that unfolds the comprehensive amount of information contained in the FIM measurement otherwise concealed by the total score., METHODS: We analyzed admission and discharge FIM data from 411 consecutive TBI patients admitted to inpatient rehabilitation during 1998-2011 by both methods., RESULTS: The classical analysis indicated similar rehabilitation outcome in the 18 to 39, 40 to 64, and 65+ years age groups, which could be explained by selection of strong elderly patients and/or methodological problems with classical data analyses, whereas the item-wise analysis demonstrated profound age effect on most FIM items throughout the age interval covered., CONCLUSIONS: The item-wise analysis meets requirements of proper data analysis, avoids concealing diversity in rehabilitation outcome behind the total FIM score, and provides a flexible, informative, and clinically relevant data analysis. Copyright Â© The Author(s) 2014.",2015,/,Neurorehabilitation and neural repair,29,4,299-307,,https://dx.doi.org/10.1177/1545968314545171,25096275,#7447,Pedersen 2015,,maybe
Outcome prediction in home- and community-based brain injury rehabilitation using the Mayo-Portland Adaptability Inventory.,"Malec, James F; Parrot, Devan; Altman, Irwin M; Swick, Shannon","The objective of the study was to develop statistical formulas to predict levels of community participation on discharge from post-hospital brain injury rehabilitation using retrospective data analysis. Data were collected from seven geographically distinct programmes in a home- and community-based brain injury rehabilitation provider network. Participants were 642 individuals with post-traumatic brain injury. Interventions consisted of home- and community-based brain injury rehabilitation. The main outcome measure was the Mayo-Portland Adaptability Inventory (MPAI-4) Participation Index. Linear discriminant models using admission MPAI-4 Participation Index score and log chronicity correctly predicted excellent (no to minimal participation limitations), very good (very mild participation limitations), good (mild participation limitations), and limited (significant participation limitations) outcome levels at discharge. Predicting broad outcome categories for post-hospital rehabilitation programmes based on admission assessment data appears feasible and valid. Equations to provide patients and families with probability statements on admission about expected levels of outcome are provided. It is unknown to what degree these prediction equations can be reliably applied and valid in other settings.",2015,/,Neuropsychological rehabilitation,25,5,663-76,,https://dx.doi.org/10.1080/09602011.2015.1013139,25708369,#7314,Malec 2015,,maybe
Predictors of intensive care unit length of stay and intracranial pressure in severe traumatic brain injury.,"Lazaridis, Christos; Yang, Ming; DeSantis, Stacia M; Luo, Sheng T; Robertson, Claudia S","OBJECTIVE: The aim of this study was to explore the relationship of intracranial pressure (ICP) with intensive care unit (ICU) length of stay in a large cohort of severe traumatic brain injury patients and identify factors associating with prolonged ICU course., METHODS: This was a single-center database review of de-identified research data that had been prospectively collected; setting: neurosurgical ICU, Ben Taub General Hospital, Houston, TX., RESULTS: In a cohort of 438 severe traumatic brain injury (TBI) patients, 149 (34%) had a motor Glasgow Coma Scale score of 1 to 3 on admission and 284 (65%) had 4 to 5. Intracranial pressure during the ICU course was 19.8+/-11.2 mm Hg. Favorable outcome was obtained in 148 (34%), and unfavorable, in 211 (48%) patients with a mortality of 28%. ICU length of stay (LOS) was 19.4+/-13.9 days. Joint modeling of ICP and ICU LOS was undertaken, adjusted for the International Mission for Prognosis and Analysis of Clinical Trials in TBI admission prognostic indicators. A higher ICP was not significantly associated with longer ICU LOS (P=.4). However, presence of a mass lesion on admission head computed tomography was strongly correlated with a prolonged ICU LOS (P=.0007). Diffuse injuries with basal cistern compression or midline shift were marginally associated with a longer ICU LOS (P=.053)., CONCLUSIONS: ICP, as monitored and managed according to BTF guidelines, is not associated with ICU length of stay. Patients with severe TBI and a mass lesion on admission head computed tomography were found to have prolonged ICU LOS independently of other indicators of injury severity and intracranial pressure course. Copyright Â© 2015 Elsevier Inc. All rights reserved.",2015,/,Journal of critical care,30,6,1258-62,,https://dx.doi.org/10.1016/j.jcrc.2015.08.003,26324412,#7096,Lazaridis 2015,,maybe
Posttraumatic parkinsonism would increase the mortality risk in elderly patients with traumatic brain injury.,"Harnod, Dorji; Yen, Yu-Shu; Lin, Cheng-Li; Harnod, Tomor; Kao, Chia-Hung","Background: We used data from the National Health Insurance Research Database (NHIRD) of Taiwan to determine whether patients who develop posttraumatic parkinsonism (PTP) after traumatic brain injury (TBI) have an increased mortality risk., Methods: We analyzed data from the NHIRD of patients aged >=20 years who had received a diagnosis of and admitted for head injury with TBI (ICD-9-CM 850-854, 959.01) from 2000 to 2012. The TBI cohort was further divided into PTP and posttraumatic non-parkinsonism (PTN) cohorts and compared against a sex-, age-, comorbidity-, and index-date-matched comparison cohort. We calculated the adjusted hazard ratios (aHRs) and 95% confidence intervals (CIs) of all-cause mortality risk in these cohorts after adjustment for age, sex, and comorbidities., Results: There were 23,504 and 744 patients enrolled in the PTN cohort and the PTP cohort. Subsequent parkinsonism happened with an incidence of 3.07% in patients with TBI, and 11.59% in those aged over 65 years. The PTP cohort (aHR =1.67, 95% CI: 1.47-1.90) other than PTN (aHR =1.37, 95% CI: 1.29-1.45) cohort had a higher risk of mortality. In ones aged 65-74 years (aHR =2.08, 95% CI: 1.41-3.07), there was a more increased mortality risk in patients with PTP when compared to the PTN cohort., Conclusions: PTP would increase the long-term mortality risk of patients with TBI, especially in whom aged 65-74 years. Our findings provide vital information for clinicians and the government to improve the long-term prognosis of TBI. Copyright 2019 Annals of Translational Medicine. All rights reserved.",2019,/,Annals of translational medicine,7,23,734,,https://dx.doi.org/10.21037/atm.2019.12.04,32042750,#6470,Harnod 2019,,maybe
Behavioural problems in the first year after Severe traumatic brain injury: a prospective multicentre study.,"Nygren DeBoussard, Catharina; Lannsjo, Marianne; Stenberg, Maud; Stalnacke, Britt-Marie; Godbolt, Alison K","OBJECTIVE: To investigate the occurrence of behavioural problems in patients with severe traumatic brain injury during the first year after injury and potential associations with outcome. An additional post hoc objective was to analyse the frequency of behaviours with need for intervention from staff., DESIGN AND SETTING: In a prospective population based cohort study 114 patients with severe traumatic brain injury were assessed at three weeks, three months and one year after injury., MAIN MEASURES: Assessments included clinical examination and standardised instruments. Agitation was assessed with the Agitated Behaviour Scale, the course of recovery by the Rancho Los Amigo Scale and outcome by Glasgow Outcome Scale Extended., RESULTS: Agitation were most common at 3 weeks post injury and 28% ( n=68) of the patients showed at least one agitated behaviour requiring intervention from staff. Presence of significant agitation at 3 weeks after injury was not associated with poor outcome. At 3 months agitation was present in 11% ( n=90) and apathy in 26 out of 81 assessed patients. At 3 months agitation and apathy were associated with poor outcome at one year., CONCLUSIONS: Most agitated behaviours in the early phase are transient and are not associated with poor outcome. Agitation and apathy are uncommon at three months but when present are associated with poor outcome at one year after injury. In the early phase after a severe traumatic brain injury agitated behaviour in need of interventions from staff occur in a substantial proportion of patients.",2017,/,Clinical rehabilitation,31,4,555-566,,https://dx.doi.org/10.1177/0269215516652184,27277217,#6435,NygrenDeBoussard 2017,,maybe
Dynamics of clinical recovery during the early phase of rehabilitation in patients with severe traumatic and non-traumatic brain injury.,"Oujamaa, Lydia; Francony, Gilles; Boucheix, Perrine; Schilte, Clotilde; Bouzat, Pierre; Perennou, Dominic; Payen, Jean-Francois","PURPOSE: Our aim was to describe the changes in the functional outcome at the early phase of rehabilitation following severe brain injury and to identify the factors associated with faster recovery., METHODS: This retrospective analysis included 182 patients who were transferred from the intensive care unit (ICU) to a post-ICU neurorehabilitation unit following traumatic brain injury (TBI) (n = 82) or cerebrovascular accident (CVA) (n = 100). Admission, discharge and changes in scores were calculated for the Functional Independent Measurement (FIM) and the Wessex Head Injury Matrix (WHIM). Patients with high dynamics of clinical recovery were defined by delta FIM scores >=22., RESULTS: Upon admission to the neurorehabilitation unit, 97% of patients had a FIM score <50 and 41% a WHIM score <32. Patients showed significantly improved FIM (+17 points; 7-37) and WHIM (+11 points; 3-19) scores with an over 22-day stay (14-38). Those with faster recovery (45%) were more likely those with high FIM and WHIM scores at admission. The nature and severity of the brain insult were not associated with the dynamics of recovery., CONCLUSIONS: Within a 2-6 week stay in a post-ICU neurorehabilitation unit, patients with severe disability could achieve partial functional independence and showed cognitive improvements.",2017,/,Brain injury,31,11,1463-1468,,https://dx.doi.org/10.1080/02699052.2017.1376759,28956630,#6022,Oujamaa 2017,,maybe
The impact of direct oral anticoagulants in traumatic brain injury patients greater than 60-years-old.,"Prexl, Oliver; Bruckbauer, Martin; Voelckel, Wolfgang; Grottke, Oliver; Ponschab, Martin; Maegele, Marc; Schochl, Herbert","BACKGROUND: Traumatic brain injury (TBI) is the leading cause of death among trauma patients. Patients under antithrombotic therapy (ATT) carry an increased risk for intracranial haematoma (ICH) formation. There is a paucity of data about the role of direct oral anticoagulants (DOACs) among TBI patients., METHODS: In this retrospective study, we investigated all TBI patients >=60-years-old who were admitted to the intensive care unit (ICU) from January 2014 until May 2017. Patients were grouped into those receiving vitamin K antagonists (VKA), platelet inhibitors (PI), DOACs and no antithrombotic therapy (no-ATT)., RESULTS: One-hundred-eighty-six, predominantly male (52.7%) TBI patients with a median age of 79 years (range: 70-85 years) were enrolled in the study. Glasgow Coma Scale and S-100beta were not different among the groups. Patients on VKA and DOACs had a higher Charlson Comorbidity Index compared to the PI group and no-ATT group (p = 0.0021). The VKA group received reversal agents significantly more often than the other groups (p < 0.0001). Haematoma progression in the follow-up cranial computed tomography (CCT) was lowest in the DOAC group. The number of CCT and surgical interventions were low with no differences between the groups. No relevant differences in ICU and hospital length of stay were observed. Mortality in the VKA group was significantly higher compared to DOAC, PI and no-ATT group (p = 0.047)., DISCUSSION: Data from huge registry studies displayed higher efficacy and lower fatal bleeding rates for DOACs compared to VKAs. The current study revealed comparable results. Despite the fact that TBI patients on VKAs received reversal agents more often than patients on DOACs (84.4% vs. 24.2%, p < 0.001), mortality rate was significantly higher in the VKA group (p = 0.047)., CONCLUSION: In patients >=60 years suffering from TBI, anticoagulation with DOACs appears to be safer than with VKA. Anti-thrombotic therapy with VKA resulted in a worse outcome compared to DOACs and PI. Further studies are warranted to confirm this finding.",2018,/,"Scandinavian journal of trauma, resuscitation and emergency medicine",26,1,20,,https://dx.doi.org/10.1186/s13049-018-0487-0,29580268,#5717,Prexl 2018,,maybe
Frequency and prognostic factors of olfactory dysfunction after traumatic brain injury.,"Bratt, Mette; Skandsen, Toril; Hummel, Thomas; Moen, Kent G; Vik, Anne; Nordgard, Stale; Helvik, Anne-S","OBJECTIVE: To assess the frequency and factors associated with posttraumatic olfactory dysfunction, including anosmia, in a follow-up of patients with moderate and severe traumatic brain injury (TBI)., METHODS: The setting was a cross-sectional study of patients that were consecutively included in the Trondheim TBI database, comprising injury-related variables. Eligible participants 18-65 years were contacted 9-104 months post trauma and asked olfactory-related questions. Those reporting possible posttraumatic change of olfaction were invited to further examination using the Sniffin' Sticks panel., RESULTS: Of 211 eligible participants, 182 (86.3%) took part in telephone interviews and 25(13.7%) were diagnosed with olfactory dysfunction. 60% of these, or 8.2% of all participants, had anosmia. In age-adjusted logistic regression analyses, fall (OR 2.5, 95% CI 1.0-6.2), skull base fracture (OR 2.9, 95% CI 1.2-7.1) and cortical contusion(s) (OR 6.0, 95% CI 2.1-17.3) were associated with olfactory dysfunction. In an analysis of anosmia, fall (OR 3.4, 95% CI 1.1-10.6) and cortical contusion(s) (OR 19.7, 95% CI 2.5-156.0) were associated with the outcome., CONCLUSION: Of the study participants 13.7% had olfactory dysfunction and 8.2% had anosmia. Higher age, trauma caused by fall and CT displaying skull base fracture and cortical contusion(s) were related to olfactory dysfunction.",2018,/,Brain injury,32,8,1021-1027,,https://dx.doi.org/10.1080/02699052.2018.1469043,29741969,#5659,Bratt 2018,,maybe
Disability Rating Scale in the First Few Weeks After a Severe Traumatic Brain Injury as a Predictor of 6-Month Functional Outcome.,"Yamal, Jose-Miguel; Aisiku, Imoigele P; Hannay, H Julia; Brito, Frances A; Robertson, Claudia S","BACKGROUND: An early acute marker of long-term neurological outcome would be useful to help guide clinical decision making and therapeutic effectiveness after severe traumatic brain injury (TBI). We investigated the utility of the Disability Rating Scale (DRS) as early as 1 wk after TBI as a predictor of favorable 6-mo Glasgow Outcome Scale extended (GOS-E)., OBJECTIVE: To determine the predictability of a favorable 6-mo GOS-E using the DRS measured during weeks 1 to 4 of injury., METHODS: The study is a sub analysis of patients enrolled in the Epo Severe TBI Trial (n = 200) to train and validate L1-regularized logistic regression models. DRS was collected at weeks 1 to 4 and GOS-E at 6 mo., RESULTS: The average area under the receiver operating characteristic curve was 0.82 for the model with baseline demographic and injury severity variables and week 1 DRS and increased to 0.88 when including weekly DRS until week 4., CONCLUSION: This study suggests that week 1 to 4 DRS may be predictors of favorable 6-mo outcome in severe TBI patients and thus useful both for clinical prognostication as well as surrogate endpoints for adaptive clinical trials. Copyright Â© 2020 by the Congress of Neurological Surgeons.",2021,/,Neurosurgery,88,3,619-626,,https://dx.doi.org/10.1093/neuros/nyaa474,33369651,#4391,Yamal 2021,,maybe
